pago_id,metodo_pago,total,descuento,copago,fecha_pago,estado_pago
3450,Transferencia,149.79,232.44,90.59,2024-01-29,Pendiente
3451,Transferencia,839.34,9.83,31.61,2023-09-04,Pagado
3452,Tarjeta,326.02,117.41,36.5,2025-04-18,Pagado
3453,Tarjeta,1471.76,60.92,23.81,2024-07-01,Pendiente
3454,Seguro,1077.57,110.49,30.27,2024-08-11,Pendiente
3455,Efectivo,54.2,245.89,89.97,2024-02-08,Pagado
3456,Seguro,1168.05,79.06,45.08,2025-03-12,Pendiente
3457,Efectivo,977.69,44.02,78.63,2023-08-06,Pagado
3458,Transferencia,689.21,33.4,18.39,2024-04-04,Anulado
3459,Tarjeta,850.11,203.99,80.5,2024-01-25,Pagado
3460,Seguro,184.18,192.58,84.68,2025-01-03,Pendiente
3461,Seguro,817.32,136.2,60.51,2023-06-06,Pendiente
3462,Efectivo,564.18,28.32,95.18,2024-07-29,Pagado
3463,Tarjeta,94.26,210.43,98.1,2025-03-16,Anulado
3464,Transferencia,1095.61,267.74,58.97,2023-10-11,Pendiente
3465,Tarjeta,408.66,195.14,48.81,2024-01-19,Pagado
3466,Seguro,466.91,149.87,51.91,2023-05-28,Anulado
3467,Transferencia,1097.89,12.95,35.04,2024-10-24,Anulado
3468,Transferencia,1395.71,261.03,82.8,2024-01-22,Anulado
3469,Transferencia,877.85,279.42,36.86,2024-05-13,Pagado
3470,Seguro,1286.11,297.14,86.5,2024-01-22,Pagado
3471,Transferencia,618.34,260.8,46.9,2024-07-05,Anulado
3472,Transferencia,666.8,195.77,72.12,2024-01-25,Pendiente
3473,Efectivo,892.4,245.63,41.07,2024-08-10,Pagado
3474,Seguro,1192.07,245.72,6.49,2023-08-20,Anulado
3475,Seguro,793.17,259.53,73.95,2025-01-09,Pagado
3476,Tarjeta,682.21,0.97,64.94,2024-02-14,Anulado
3477,Transferencia,1274.26,1.05,55.57,2023-10-02,Anulado
3478,Seguro,120.99,261.71,99.47,2024-09-24,Pendiente
3479,Seguro,1016.82,158.21,34.47,2024-09-21,Anulado
3480,Seguro,724.16,147.28,49.58,2025-01-17,Pagado
3481,Efectivo,452.42,176.6,13.41,2025-01-05,Pendiente
3482,Tarjeta,1327.36,30.17,56.32,2023-09-27,Pendiente
3483,Seguro,493.57,8.45,49.09,2023-12-26,Pagado
3484,Transferencia,1444.54,108.61,69.54,2023-11-25,Anulado
3485,Efectivo,1486.21,245.23,14.93,2024-11-07,Pendiente
3486,Efectivo,1457.85,110.52,24.02,2024-09-29,Anulado
3487,Seguro,1205.77,219.18,78.24,2024-05-20,Anulado
3488,Tarjeta,559.97,14.61,35.69,2024-02-06,Pendiente
3489,Seguro,1133.16,263.78,72.25,2023-10-04,Pendiente
3490,Seguro,324.25,162.4,55.1,2024-08-10,Anulado
3491,Efectivo,760.59,148.99,50.96,2023-07-15,Pendiente
3492,Seguro,704.13,71.63,86.33,2023-09-21,Anulado
3493,Transferencia,999.18,92.07,53.7,2024-02-16,Pendiente
3494,Seguro,926.4,177.08,75.17,2024-03-15,Pagado
3495,Transferencia,259.66,10.83,8.03,2024-08-16,Pagado
3496,Efectivo,1060.69,267.62,42.58,2024-08-12,Anulado
3497,Efectivo,265.62,242.96,11.19,2023-09-10,Pagado
3498,Seguro,1445.14,172.56,21.08,2024-05-13,Pagado
3499,Efectivo,358.69,22.89,76.47,2024-08-27,Pendiente
3500,Tarjeta,107.43,192.42,53.04,2024-03-17,Anulado
3501,Seguro,592.17,70.63,84.31,2023-12-19,Pagado
3502,Seguro,1049.84,15.98,59.82,2024-05-19,Pendiente
3503,Seguro,417.69,151.25,11.37,2023-07-03,Anulado
3504,Tarjeta,634.68,256.35,58.92,2023-09-12,Pendiente
3505,Transferencia,227.22,69.23,97.36,2025-04-04,Pagado
3506,Tarjeta,889.56,24.81,64.48,2025-02-08,Anulado
3507,Seguro,536.69,279.81,79.32,2023-09-05,Anulado
3508,Transferencia,1044.21,243.33,43.94,2024-12-04,Anulado
3509,Efectivo,508.59,289.63,69.27,2023-09-13,Pendiente
3510,Seguro,1182.41,168.76,45.87,2024-09-29,Pagado
3511,Efectivo,1376.21,200.8,21.17,2025-04-25,Anulado
3512,Transferencia,349.27,74.29,92.5,2025-01-27,Pagado
3513,Efectivo,1050.4,148.49,3.17,2023-07-13,Anulado
3514,Tarjeta,1354.9,137.83,5.02,2023-09-09,Pendiente
3515,Efectivo,1112.96,56.43,59.15,2023-07-22,Pendiente
3516,Seguro,983.3,297.54,18.65,2024-09-19,Anulado
3517,Transferencia,335.76,172.99,40.69,2024-09-15,Pendiente
3518,Seguro,1465.9,241.98,53.71,2024-08-01,Pendiente
3519,Efectivo,629.62,227.71,22.78,2024-03-16,Anulado
3520,Transferencia,435.73,31.85,78.58,2024-08-01,Pagado
3521,Efectivo,484.77,257.43,77.95,2024-04-02,Anulado
3522,Seguro,427.64,57.89,27.84,2025-02-10,Anulado
3523,Tarjeta,216.36,287.32,10.68,2024-12-01,Anulado
3524,Efectivo,782.15,263.19,61.5,2023-07-10,Anulado
3525,Efectivo,360.49,46.69,84.75,2023-12-31,Anulado
3526,Tarjeta,586.08,291.34,32.1,2023-05-21,Anulado
3527,Transferencia,1205.03,266.32,7.76,2024-01-09,Pagado
3528,Transferencia,1089.13,11.28,18.87,2023-07-01,Pendiente
3529,Transferencia,623.65,192.91,87.06,2024-10-15,Pendiente
3530,Transferencia,1270.27,263.64,16.14,2024-02-27,Pagado
3531,Transferencia,1256.65,100.3,32.33,2024-02-23,Pendiente
3532,Tarjeta,54.71,53.36,12.34,2025-05-06,Pagado
3533,Transferencia,1078.12,237.91,62.3,2023-12-07,Anulado
3534,Tarjeta,258.92,74.99,28.45,2023-09-17,Pendiente
3535,Efectivo,1138.59,73.84,29.51,2024-02-09,Pendiente
3536,Seguro,605.39,18.62,95.17,2023-05-18,Anulado
3537,Transferencia,1258.14,77.76,68.52,2024-07-13,Anulado
3538,Efectivo,654.82,238.83,24.98,2024-10-08,Anulado
3539,Efectivo,124.63,173.43,77.38,2024-08-27,Pagado
3540,Seguro,325.33,40.04,25.98,2024-03-15,Anulado
3541,Efectivo,1123.31,0.14,17.05,2024-11-02,Pendiente
3542,Efectivo,757.03,119.81,38.3,2025-05-06,Pagado
3543,Transferencia,682.38,199.34,8.59,2025-03-15,Anulado
3544,Transferencia,441.23,57.52,67.41,2024-03-30,Pendiente
3545,Seguro,571.5,241.09,14.05,2025-02-03,Pendiente
3546,Efectivo,526.67,129.33,75.9,2023-09-19,Pendiente
3547,Efectivo,686.9,183.79,66.7,2024-01-30,Anulado
3548,Seguro,845.77,169.75,70.39,2025-03-24,Pagado
3549,Transferencia,909.34,51.06,81.44,2023-11-16,Pagado
3550,Efectivo,993.09,48.01,58.29,2023-12-21,Anulado
3551,Transferencia,780.48,87.06,28.42,2025-02-05,Pagado
3552,Tarjeta,1232.57,288.44,69.34,2024-01-30,Pendiente
3553,Tarjeta,891.71,85.35,16.84,2023-08-24,Pendiente
3554,Tarjeta,58.3,36.21,16.23,2024-02-21,Anulado
3555,Efectivo,206.71,90.59,4.3,2024-06-13,Pagado
3556,Transferencia,1067.67,130.75,97.97,2023-10-09,Anulado
3557,Seguro,634.71,187.27,54.38,2025-04-21,Anulado
3558,Tarjeta,721.86,281.85,59.99,2023-09-09,Pagado
3559,Seguro,712.74,200.41,94.94,2024-01-17,Pagado
3560,Seguro,502.65,81.93,63.93,2023-09-13,Pagado
3561,Transferencia,327.51,44.86,11.37,2024-08-01,Anulado
3562,Efectivo,1344.02,29.51,6.16,2024-08-19,Pendiente
3563,Tarjeta,365.71,107.79,82.88,2024-01-27,Anulado
3564,Tarjeta,1336.46,70.75,18.3,2024-01-17,Pendiente
3565,Efectivo,1104.54,44.27,72.65,2023-12-23,Anulado
3566,Transferencia,622.08,282.8,47.66,2024-03-29,Pagado
3567,Tarjeta,1498.65,47.43,99.5,2023-09-27,Pendiente
3568,Tarjeta,1409.08,290.26,88.11,2024-08-03,Pagado
3569,Tarjeta,828.5,132.3,3.94,2025-03-06,Pendiente
3570,Seguro,608.05,93.28,13.46,2023-05-30,Anulado
3571,Tarjeta,995.13,190.34,66.11,2023-05-16,Anulado
3572,Seguro,977.7,272.98,42.66,2023-11-12,Pendiente
3573,Seguro,488.46,291.4,70.08,2024-04-11,Pendiente
3574,Seguro,1301.72,22.51,44.88,2025-05-06,Pendiente
3575,Tarjeta,1200.56,252.85,5.18,2023-08-17,Pagado
3576,Tarjeta,1063.49,264.74,37.04,2024-02-14,Pagado
3577,Efectivo,1047.49,244.31,75.43,2025-05-01,Anulado
3578,Seguro,1451.47,43.39,79.83,2023-06-24,Pagado
3579,Transferencia,450.94,129.68,28.93,2023-06-06,Pagado
3580,Seguro,1130.17,199.93,53.18,2024-11-13,Anulado
3581,Tarjeta,910.62,145.62,84.4,2023-09-17,Anulado
3582,Tarjeta,892.35,95.72,18.53,2023-10-06,Anulado
3583,Efectivo,1217.16,50.78,92.79,2025-05-05,Anulado
3584,Tarjeta,1366.36,194.43,97.02,2023-11-16,Anulado
3585,Tarjeta,1176.75,137.83,65.09,2023-11-09,Anulado
3586,Efectivo,743.25,295.14,91.86,2024-01-14,Pendiente
3587,Tarjeta,993.53,69.67,90.38,2025-04-26,Pendiente
3588,Tarjeta,164.66,184.26,36.72,2025-05-07,Pagado
3589,Efectivo,1239.9,217.64,68.17,2024-11-14,Anulado
3590,Tarjeta,1027.97,195.24,31.87,2025-03-21,Pendiente
3591,Seguro,1093.88,103.85,81.51,2023-11-12,Anulado
3592,Efectivo,768.65,112.49,72.32,2023-08-02,Anulado
3593,Transferencia,871.2,197.59,60.94,2024-10-13,Pendiente
3594,Tarjeta,1184.25,136.82,50.46,2023-10-04,Anulado
3595,Seguro,231.61,21.21,54.68,2024-03-19,Pagado
3596,Transferencia,1372.33,107.52,61.09,2024-09-26,Pendiente
3597,Transferencia,1122.78,83.37,17.13,2023-06-18,Pendiente
3598,Transferencia,538.14,58.84,84.61,2025-04-29,Pagado
3599,Efectivo,1126.62,183.7,35.1,2024-11-09,Pagado
3600,Seguro,351.85,206.63,10.97,2023-07-12,Anulado
3601,Efectivo,87.57,123.22,30.86,2023-10-18,Pagado
3602,Tarjeta,1467.12,242.01,42.89,2023-10-09,Pendiente
3603,Transferencia,1114.5,2.94,85.35,2024-11-16,Anulado
3604,Efectivo,415.12,147.37,49.66,2025-03-22,Pagado
3605,Tarjeta,394.02,40.29,86.62,2024-10-31,Pendiente
3606,Seguro,1309.14,287.34,99.3,2024-06-25,Pagado
3607,Tarjeta,363.9,247.66,11.2,2025-03-10,Anulado
3608,Efectivo,689.96,266.05,87.32,2023-12-23,Anulado
3609,Tarjeta,562.29,258.22,67.47,2025-01-15,Anulado
3610,Transferencia,1322.12,286.27,12.0,2023-06-25,Pagado
3611,Seguro,1136.35,284.4,42.31,2023-10-12,Pendiente
3612,Tarjeta,151.98,91.74,84.13,2023-10-16,Pagado
3613,Tarjeta,1486.27,31.55,1.61,2023-10-16,Anulado
3614,Seguro,284.86,72.22,81.64,2023-06-09,Anulado
3615,Transferencia,1183.13,174.44,25.94,2024-05-04,Pagado
3616,Efectivo,390.57,278.33,9.55,2024-10-15,Pagado
3617,Tarjeta,1072.23,89.35,95.18,2024-06-02,Anulado
3618,Efectivo,1032.39,275.31,12.9,2025-03-05,Anulado
3619,Tarjeta,491.6,211.93,2.37,2024-11-29,Pagado
3620,Seguro,116.03,155.34,97.25,2024-05-10,Pagado
3621,Seguro,969.89,141.17,44.56,2023-06-30,Anulado
3622,Tarjeta,316.39,19.27,56.79,2023-09-08,Anulado
3623,Seguro,1299.72,256.21,20.96,2023-07-08,Pagado
3624,Efectivo,456.15,193.27,66.43,2025-01-22,Pendiente
3625,Tarjeta,1100.14,92.04,12.97,2023-12-29,Pagado
3626,Seguro,573.77,261.24,80.48,2024-07-08,Pendiente
3627,Seguro,52.82,3.6,29.23,2024-10-29,Pagado
3628,Efectivo,389.9,109.92,96.0,2025-01-11,Pendiente
3629,Transferencia,243.08,216.23,75.98,2024-08-21,Pagado
3630,Tarjeta,1034.57,179.04,35.73,2024-04-28,Anulado
3631,Seguro,239.19,25.53,37.78,2023-07-22,Pagado
3632,Seguro,1087.21,271.87,82.32,2024-07-07,Pendiente
3633,Seguro,740.38,131.39,37.11,2025-04-15,Pagado
3634,Tarjeta,775.15,139.42,7.65,2024-08-29,Pagado
3635,Efectivo,822.9,172.13,61.47,2024-08-21,Anulado
3636,Tarjeta,110.49,152.0,22.48,2023-07-12,Pendiente
3637,Transferencia,219.52,75.87,34.16,2024-09-26,Anulado
3638,Seguro,1397.62,242.55,8.45,2024-10-27,Anulado
3639,Seguro,1251.03,67.0,11.35,2024-07-13,Anulado
3640,Efectivo,773.02,292.34,65.73,2024-09-03,Pendiente
3641,Efectivo,409.56,190.1,10.69,2024-08-18,Pendiente
3642,Transferencia,789.5,185.94,90.72,2023-07-07,Pagado
3643,Transferencia,395.72,117.39,14.02,2024-04-26,Pendiente
3644,Transferencia,1249.5,180.29,76.72,2024-03-13,Anulado
3645,Tarjeta,699.68,202.28,31.62,2024-08-12,Pagado
3646,Seguro,380.46,94.2,42.05,2025-03-02,Pendiente
3647,Efectivo,253.4,16.36,46.83,2024-11-11,Anulado
3648,Efectivo,1163.21,59.17,55.89,2023-05-12,Pendiente
3649,Tarjeta,130.0,268.6,35.9,2023-06-01,Anulado
3650,Transferencia,1092.53,226.73,67.38,2025-01-11,Pendiente
3651,Transferencia,1408.61,254.83,45.02,2024-04-01,Anulado
3652,Seguro,711.25,209.56,50.33,2024-09-05,Anulado
3653,Tarjeta,984.3,269.25,13.54,2024-06-02,Pagado
3654,Efectivo,1123.39,136.66,13.98,2023-11-28,Anulado
3655,Efectivo,1392.07,6.5,75.61,2025-01-17,Pendiente
3656,Seguro,1151.73,20.42,12.48,2023-07-26,Pagado
3657,Transferencia,633.67,206.42,36.71,2024-06-05,Pendiente
3658,Efectivo,1344.13,83.85,94.26,2024-02-02,Pagado
3659,Transferencia,850.33,122.66,8.18,2024-01-19,Pendiente
3660,Transferencia,1429.0,44.68,43.34,2023-12-28,Pendiente
3661,Transferencia,1244.4,288.36,5.93,2024-01-29,Pendiente
3662,Seguro,731.53,34.49,1.57,2023-11-10,Pagado
3663,Seguro,725.99,4.13,24.22,2024-04-30,Pendiente
3664,Seguro,1176.01,207.88,65.96,2024-03-01,Pagado
3665,Efectivo,722.19,40.38,84.01,2024-10-26,Anulado
3666,Seguro,1170.38,169.89,61.36,2024-03-03,Pendiente
3667,Transferencia,921.04,243.26,5.98,2023-08-13,Pagado
3668,Efectivo,428.13,288.15,51.34,2025-02-08,Pagado
3669,Seguro,691.35,178.44,74.07,2023-11-27,Anulado
3670,Tarjeta,428.63,252.44,16.08,2024-07-22,Pendiente
3671,Efectivo,459.64,158.22,10.53,2024-06-21,Anulado
3672,Tarjeta,135.82,153.5,76.78,2024-10-24,Pendiente
3673,Tarjeta,247.05,25.12,26.43,2025-01-18,Pendiente
3674,Seguro,1232.61,29.07,78.71,2023-06-03,Pagado
3675,Seguro,582.45,24.2,81.69,2023-08-02,Pagado
3676,Efectivo,406.31,72.61,75.89,2023-08-25,Pendiente
3677,Tarjeta,1106.81,46.37,88.83,2025-02-28,Anulado
3678,Seguro,479.23,291.75,79.39,2024-03-15,Anulado
3679,Transferencia,354.48,41.42,9.14,2025-03-27,Anulado
3680,Tarjeta,347.98,21.91,33.66,2024-11-08,Pagado
3681,Efectivo,214.64,250.79,90.1,2024-05-24,Anulado
3682,Tarjeta,90.26,3.47,10.25,2023-08-21,Anulado
3683,Seguro,991.94,61.17,78.41,2024-07-03,Pendiente
3684,Tarjeta,305.98,293.33,30.93,2024-07-17,Pagado
3685,Seguro,1187.05,131.32,98.63,2023-12-23,Pagado
3686,Transferencia,1233.64,168.16,66.98,2024-02-25,Pendiente
3687,Seguro,223.88,249.76,10.87,2024-05-08,Anulado
3688,Transferencia,1018.71,186.35,71.54,2025-02-04,Pendiente
3689,Transferencia,1115.11,123.93,70.18,2025-02-11,Anulado
3690,Transferencia,1283.98,98.84,20.97,2024-01-14,Pendiente
3691,Tarjeta,632.14,38.18,64.12,2024-01-02,Pendiente
3692,Efectivo,824.09,80.91,61.2,2025-04-16,Anulado
3693,Transferencia,1452.86,54.89,19.15,2024-02-13,Pagado
3694,Transferencia,854.98,177.95,82.55,2023-06-19,Anulado
3695,Efectivo,1055.81,284.7,73.68,2023-09-11,Anulado
3696,Transferencia,1320.05,51.42,51.79,2023-10-11,Pendiente
3697,Efectivo,1392.78,148.75,4.56,2024-03-11,Pendiente
3698,Efectivo,899.57,264.76,63.05,2025-05-06,Pendiente
3699,Tarjeta,573.03,236.51,82.24,2024-08-13,Pagado
3700,Transferencia,312.21,211.12,47.34,2023-06-18,Pendiente
3701,Seguro,417.01,233.58,27.35,2024-05-28,Pendiente
3702,Transferencia,1201.77,73.58,30.61,2025-04-05,Pendiente
3703,Efectivo,120.77,2.61,56.83,2024-06-21,Anulado
3704,Tarjeta,615.75,163.9,12.59,2024-06-08,Anulado
3705,Seguro,578.02,109.5,20.79,2025-02-15,Pendiente
3706,Tarjeta,1188.48,244.67,56.25,2025-02-15,Anulado
3707,Transferencia,997.18,113.95,58.28,2024-03-06,Pagado
3708,Efectivo,82.1,253.93,2.44,2024-01-08,Pagado
3709,Transferencia,417.26,293.33,73.11,2025-05-05,Anulado
3710,Seguro,113.11,226.7,6.04,2023-12-05,Anulado
3711,Tarjeta,254.94,189.67,25.29,2023-12-22,Pagado
3712,Seguro,867.32,119.14,13.61,2023-05-22,Anulado
3713,Efectivo,1074.66,88.99,12.44,2025-01-17,Pendiente
3714,Efectivo,365.53,111.52,64.91,2024-12-11,Pagado
3715,Transferencia,407.46,190.39,50.85,2023-09-13,Anulado
3716,Transferencia,1424.22,281.35,45.99,2024-03-16,Anulado
3717,Transferencia,275.18,277.39,42.74,2024-02-15,Pendiente
3718,Transferencia,876.37,217.77,33.61,2024-10-25,Pendiente
3719,Transferencia,1081.32,106.21,45.64,2025-03-09,Anulado
3720,Efectivo,301.29,217.54,72.56,2025-04-10,Pendiente
3721,Transferencia,1037.53,258.95,80.1,2025-01-14,Pendiente
3722,Efectivo,817.17,39.82,14.51,2024-08-18,Anulado
3723,Transferencia,1358.24,48.42,59.97,2023-09-15,Pagado
3724,Seguro,1300.62,274.27,47.58,2024-12-22,Pagado
3725,Seguro,642.55,244.71,71.05,2025-05-04,Anulado
3726,Transferencia,1468.82,83.45,92.3,2024-11-11,Pendiente
3727,Transferencia,193.98,49.01,37.78,2024-10-20,Anulado
3728,Efectivo,1437.65,289.45,35.02,2023-07-10,Pagado
3729,Tarjeta,821.25,180.93,3.79,2024-12-17,Anulado
3730,Transferencia,1034.8,101.55,35.65,2025-01-18,Anulado
3731,Tarjeta,691.41,279.38,42.0,2023-11-19,Pendiente
3732,Transferencia,314.71,187.49,31.83,2023-06-17,Pendiente
3733,Tarjeta,1370.45,68.77,63.88,2024-01-31,Pendiente
3734,Tarjeta,1110.54,39.96,44.05,2024-05-13,Pagado
3735,Seguro,1166.12,173.54,7.98,2023-09-16,Pendiente
3736,Efectivo,109.54,41.39,0.14,2024-01-13,Pendiente
3737,Tarjeta,148.18,58.11,62.8,2024-03-20,Pendiente
3738,Seguro,1436.8,170.78,78.73,2024-06-07,Pendiente
3739,Tarjeta,1318.15,20.48,90.26,2023-05-24,Pendiente
3740,Tarjeta,211.53,7.9,18.15,2024-12-15,Anulado
3741,Tarjeta,144.97,135.95,3.03,2024-04-01,Anulado
3742,Transferencia,125.02,186.81,84.13,2023-07-07,Pendiente
3743,Seguro,1282.49,271.37,10.55,2024-12-13,Pagado
3744,Seguro,1483.91,266.73,27.52,2023-08-22,Pagado
3745,Transferencia,799.93,15.5,97.87,2024-01-12,Pagado
3746,Seguro,1021.27,299.31,60.65,2023-11-17,Anulado
3747,Efectivo,811.95,123.59,71.62,2024-10-22,Pagado
3748,Efectivo,734.5,51.85,56.08,2023-06-20,Anulado
3749,Seguro,173.82,46.99,75.32,2025-01-26,Anulado
3750,Transferencia,553.4,73.59,99.6,2024-10-18,Anulado
3751,Transferencia,876.84,231.73,13.14,2024-11-30,Pagado
3752,Efectivo,1228.65,243.21,90.69,2023-09-02,Anulado
3753,Seguro,1421.81,34.5,36.08,2025-03-05,Anulado
3754,Efectivo,336.67,58.98,81.91,2023-08-11,Anulado
3755,Efectivo,1201.83,259.12,88.6,2024-09-09,Pendiente
3756,Efectivo,724.04,3.54,95.47,2023-09-21,Anulado
3757,Transferencia,226.56,66.31,2.4,2024-06-23,Pendiente
3758,Seguro,765.76,104.86,70.07,2024-04-29,Pendiente
3759,Transferencia,543.98,162.36,94.95,2025-01-07,Pagado
3760,Transferencia,883.81,29.09,33.53,2024-12-26,Pendiente
3761,Seguro,305.16,74.43,41.23,2023-10-05,Pendiente
3762,Seguro,235.51,53.39,42.92,2024-04-06,Pendiente
3763,Efectivo,833.26,37.45,76.72,2025-01-20,Pagado
3764,Efectivo,497.27,290.29,22.6,2025-03-14,Anulado
3765,Transferencia,1159.88,97.19,4.6,2024-07-04,Anulado
3766,Transferencia,1364.66,43.87,48.7,2023-12-22,Pendiente
3767,Transferencia,1010.48,278.72,60.48,2024-07-07,Pagado
3768,Transferencia,204.6,235.23,92.15,2023-08-18,Anulado
3769,Seguro,701.24,290.6,44.16,2023-07-27,Anulado
3770,Seguro,867.28,220.73,86.49,2024-06-30,Anulado
3771,Transferencia,822.7,133.96,62.06,2024-11-24,Pagado
3772,Efectivo,623.17,243.31,43.68,2023-12-04,Anulado
3773,Tarjeta,1468.59,86.91,9.16,2025-04-27,Pendiente
3774,Tarjeta,997.02,135.0,61.12,2023-06-02,Pendiente
3775,Tarjeta,709.05,15.72,96.7,2024-04-13,Pendiente
3776,Tarjeta,1324.28,32.85,74.05,2024-01-12,Pendiente
3777,Tarjeta,1393.14,77.6,24.68,2024-09-29,Pendiente
3778,Efectivo,442.09,0.82,3.93,2024-06-06,Anulado
3779,Tarjeta,614.02,20.48,50.9,2024-04-20,Pendiente
3780,Transferencia,621.17,173.97,98.58,2025-01-24,Anulado
3781,Tarjeta,1147.43,250.1,77.35,2024-09-22,Pagado
3782,Tarjeta,730.95,62.5,34.23,2024-08-27,Pendiente
3783,Efectivo,254.43,116.82,48.38,2024-03-27,Pagado
3784,Efectivo,273.73,74.75,2.69,2025-03-24,Pendiente
3785,Seguro,1006.61,258.76,34.89,2023-06-09,Anulado
3786,Efectivo,582.74,42.56,30.49,2023-06-02,Pendiente
3787,Seguro,601.95,2.07,53.97,2024-08-30,Anulado
3788,Efectivo,1319.42,100.09,49.11,2025-03-13,Anulado
3789,Tarjeta,640.53,181.72,69.78,2023-10-01,Pagado
3790,Efectivo,343.17,273.01,7.32,2023-07-18,Pagado
3791,Seguro,540.65,56.71,58.83,2024-02-28,Pendiente
3792,Seguro,1111.8,160.83,61.65,2024-08-05,Anulado
3793,Seguro,1305.33,240.81,81.64,2024-01-06,Pagado
3794,Seguro,1211.84,127.86,2.49,2024-09-03,Pendiente
3795,Seguro,194.0,83.4,23.96,2023-10-14,Pendiente
3796,Efectivo,1489.66,235.18,73.33,2025-01-31,Pagado
3797,Seguro,1488.16,267.52,28.37,2023-06-29,Pendiente
3798,Seguro,169.55,218.46,82.59,2025-04-23,Pendiente
3799,Tarjeta,780.41,210.76,43.67,2023-05-30,Pagado
3800,Transferencia,1343.45,212.36,80.0,2025-01-01,Pagado
3801,Transferencia,419.7,112.4,50.16,2025-04-13,Pendiente
3802,Efectivo,809.11,87.14,53.92,2023-10-23,Pendiente
3803,Transferencia,147.25,51.1,50.59,2024-06-14,Pagado
3804,Efectivo,413.5,217.74,60.44,2024-03-19,Anulado
3805,Seguro,301.03,62.17,25.82,2024-09-28,Anulado
3806,Tarjeta,169.13,48.31,20.5,2024-09-05,Pagado
3807,Tarjeta,227.88,168.96,2.38,2023-12-30,Pendiente
3808,Efectivo,356.85,290.95,66.18,2024-01-23,Pagado
3809,Transferencia,1091.64,284.42,25.86,2024-07-30,Pendiente
3810,Seguro,707.4,238.52,7.11,2024-04-28,Anulado
3811,Transferencia,210.17,285.18,64.99,2024-04-18,Pendiente
3812,Seguro,60.25,94.7,54.81,2023-10-31,Pagado
3813,Efectivo,1343.32,120.56,81.88,2023-06-14,Pendiente
3814,Transferencia,688.25,120.2,92.06,2024-03-19,Anulado
3815,Seguro,1140.16,119.85,37.24,2024-04-15,Pendiente
3816,Seguro,608.06,258.4,48.07,2025-04-11,Pendiente
3817,Efectivo,865.1,37.72,50.01,2025-01-02,Anulado
3818,Transferencia,1282.31,41.9,43.58,2024-01-15,Pendiente
3819,Transferencia,1393.53,21.18,36.38,2024-11-16,Pendiente
3820,Seguro,817.37,177.99,50.13,2024-01-03,Pagado
3821,Seguro,572.86,222.12,14.17,2023-05-20,Pagado
3822,Seguro,161.66,209.95,36.18,2023-10-11,Pagado
3823,Seguro,1341.1,51.05,82.69,2024-10-25,Pendiente
3824,Tarjeta,985.76,129.54,68.56,2024-08-07,Pagado
3825,Efectivo,600.86,143.69,30.53,2023-11-27,Pendiente
3826,Tarjeta,897.03,73.73,80.01,2025-05-03,Pagado
3827,Transferencia,408.4,58.19,54.4,2025-02-26,Pagado
3828,Tarjeta,400.63,5.95,7.9,2024-04-08,Pagado
3829,Transferencia,1019.45,120.15,25.16,2024-01-12,Anulado
3830,Transferencia,547.55,149.45,37.15,2024-03-22,Anulado
3831,Transferencia,565.44,170.85,10.43,2024-10-28,Pagado
3832,Transferencia,329.64,182.58,93.64,2025-03-24,Pendiente
3833,Seguro,1075.89,156.98,31.74,2023-06-28,Pendiente
3834,Tarjeta,992.74,136.88,92.54,2023-06-06,Anulado
3835,Tarjeta,525.86,290.66,95.52,2024-09-04,Anulado
3836,Seguro,1461.4,74.23,98.7,2025-01-11,Anulado
3837,Transferencia,1080.36,223.36,43.74,2024-01-12,Pendiente
3838,Efectivo,722.76,160.17,14.09,2024-04-07,Anulado
3839,Seguro,1360.74,207.75,60.0,2024-11-10,Anulado
3840,Efectivo,1173.62,274.84,43.22,2024-06-22,Pendiente
3841,Seguro,1404.69,91.96,47.05,2024-07-04,Anulado
3842,Tarjeta,908.27,118.0,88.53,2025-04-21,Anulado
3843,Transferencia,249.21,157.56,36.19,2024-02-09,Pagado
3844,Seguro,1450.85,137.27,43.41,2023-07-05,Anulado
3845,Efectivo,181.16,263.32,13.11,2025-04-10,Pendiente
3846,Efectivo,929.74,17.44,78.66,2025-04-18,Anulado
3847,Transferencia,1291.29,222.36,86.39,2023-05-24,Pagado
3848,Tarjeta,833.04,198.12,15.88,2023-06-28,Pagado
3849,Efectivo,1174.98,240.5,63.69,2024-10-19,Anulado
3850,Efectivo,969.17,269.71,73.1,2024-03-24,Pendiente
3851,Tarjeta,1248.08,244.65,72.31,2024-06-05,Pendiente
3852,Tarjeta,268.23,28.16,33.66,2023-09-19,Pendiente
3853,Tarjeta,966.65,70.75,21.21,2025-02-11,Anulado
3854,Transferencia,102.88,46.7,18.86,2024-06-30,Pagado
3855,Seguro,235.93,72.17,53.85,2024-02-24,Pendiente
3856,Efectivo,390.78,192.96,31.39,2024-10-19,Anulado
3857,Transferencia,145.04,82.1,15.96,2023-07-06,Pagado
3858,Transferencia,817.37,56.89,94.81,2024-11-18,Pagado
3859,Seguro,456.03,4.34,95.48,2025-03-11,Anulado
3860,Tarjeta,1119.38,74.03,18.41,2024-01-09,Pagado
3861,Seguro,85.44,79.5,0.39,2023-07-20,Pagado
3862,Efectivo,84.87,185.92,46.81,2024-08-10,Pagado
3863,Tarjeta,391.63,98.56,68.95,2024-06-21,Pagado
